pl_name,hostname,pl_letter,pl_bmasse,pl_bmassj,pl_rade,pl_orbper,st_met,st_teff,st_mass,st_rad,disc_year,discoverymethod
"HD 285968 b","HD 285968","b",8.40000000,0.02600000,,8.78360000000,-0.1000,,0.500000,,2008,"Radial Velocity"
"HD 29021 b","HD 29021","b",1420.69297929,4.47000000,,1365.00000000000,-0.3000,,0.860000,,2017,"Radial Velocity"
"HD 290327 b","HD 290327","b",772.32690000,2.43000000,,2443.00000000000,-0.1400,5505.00,0.840000,0.950000,2009,"Radial Velocity"
"HD 29399 b","HD 29399","b",498.99059899,1.57000000,,892.70000000000,0.1400,4845.00,1.170000,4.500000,2022,"Radial Velocity"
"HD 2952 b","HD 2952","b",284.77425267,0.89600000,,312.08000000000,0.0000,4853.00,1.910000,10.900000,2013,"Radial Velocity"
"HD 30177 b","HD 30177","b",2622.08435775,8.25000000,,2539.00000000000,0.4300,5680.00,0.980000,,2002,"Radial Velocity"
"HD 30177 c","HD 30177","c",1484.25866069,4.67000000,,11320.00000000000,0.4300,5680.00,0.980000,,2016,"Radial Velocity"
"HD 30562 b","HD 30562","b",387.75260000,1.22000000,,1157.00000000000,0.2000,5882.00,1.120000,1.610000,2009,"Radial Velocity"
"HD 30669 b","HD 30669","b",149.37000000,0.47000000,,1684.00000000000,0.1300,5400.00,0.920000,0.910000,2014,"Radial Velocity"
"HD 31253 b","HD 31253","b",197.05460000,0.62000000,,466.00000000000,0.1700,6130.00,1.700000,1.750000,2010,"Radial Velocity"
"HD 31527 b","HD 31527","b",10.47000000,0.03290000,,16.55350000000,-0.1700,5898.00,0.960000,,2019,"Radial Velocity"
"HD 31527 c","HD 31527","c",14.16000000,0.04450000,,51.20530000000,-0.1700,5898.00,0.960000,,2019,"Radial Velocity"
"HD 31527 d","HD 31527","d",11.82000000,0.03720000,,271.67370000000,-0.1700,5898.00,0.960000,,2019,"Radial Velocity"
"HD 3167 b","HD 3167","b",4.84400000,0.01524093,1.60100000,0.95965451000,0.0370,5338.00,0.864000,0.871000,2016,"Transit"
"HD 3167 c","HD 3167","c",11.41000000,0.03589987,2.98300000,29.84651100000,0.0370,5338.00,0.864000,0.871000,2016,"Transit"
"HD 3167 d","HD 3167","d",7.30000000,0.02296837,,8.39670000000,0.0370,5338.00,0.864000,0.871000,2017,"Radial Velocity"
"HD 3167 e","HD 3167","e",14.90000000,0.04688064,,91.90000000000,0.0370,5338.00,0.864000,0.871000,2022,"Radial Velocity"
"HD 32518 b","HD 32518","b",905.49313154,2.84900000,,157.35000000000,-0.1500,4580.00,1.130000,10.220000,2009,"Radial Velocity"
"HD 32963 b","HD 32963","b",222.48100000,0.70000000,,2372.00000000000,0.1100,5727.00,0.940000,,2015,"Radial Velocity"
"HD 330075 b","HD 330075","b",152.55840000,0.48000000,,3.38773000000,0.0500,5000.00,0.470000,0.840000,2004,"Radial Velocity"
"HD 331093 b","HD 331093","b",476.74261050,1.50000000,,621.62000000000,0.1700,5544.00,1.030000,,2021,"Radial Velocity"
"HD 33142 b","HD 33142","b",400.46379282,1.26000000,,330.00000000000,0.0600,5025.40,1.520000,4.170000,2011,"Radial Velocity"
"HD 33142 c","HD 33142","c",282.86728223,0.89000000,,810.20000000000,0.0600,5025.40,1.520000,4.170000,2016,"Radial Velocity"
"HD 33142 d","HD 33142","d",63.56568140,0.20000000,,89.90000000000,0.0600,5025.40,1.520000,4.170000,2022,"Radial Velocity"
"HD 332231 b","HD 332231","b",74.10000000,0.23314467,9.07303305,18.71202400000,0.0430,6128.00,1.164200,1.266000,2020,"Transit"
"HD 33283 b","HD 33283","b",104.56607000,0.32900000,,18.19910000000,0.3500,5935.00,1.380000,1.970000,2006,"Radial Velocity"
"HD 33564 b","HD 33564","b",2892.10000000,9.10000000,,388.00000000000,-0.1200,6250.00,1.250000,,2005,"Radial Velocity"
"HD 33844 b","HD 33844","b",638.83830000,2.01000000,,551.40002000000,0.2700,4861.00,1.840000,5.390000,2015,"Radial Velocity"
"HD 33844 c","HD 33844","c",556.20250000,1.75000000,,916.00000000000,0.2700,4861.00,1.780000,5.290000,2015,"Radial Velocity"
"HD 34445 b","HD 34445","b",260.62060000,0.82000000,,1049.00000000000,0.1800,5879.00,1.140000,1.380000,2009,"Radial Velocity"
"HD 34445 c","HD 34445","c",53.50000000,0.16800000,,214.67000000000,0.1400,5836.00,1.070000,1.380000,2017,"Radial Velocity"
"HD 34445 d","HD 34445","d",30.70000000,0.09700000,,117.87000000000,0.1400,5836.00,1.070000,1.380000,2017,"Radial Velocity"
"HD 34445 e","HD 34445","e",16.80000000,0.05290000,,49.17500000000,0.1400,5836.00,1.070000,1.380000,2017,"Radial Velocity"
"HD 34445 f","HD 34445","f",37.90000000,0.11900000,,676.80000000000,0.1400,5836.00,1.070000,1.380000,2017,"Radial Velocity"
"HD 34445 g","HD 34445","g",120.60000000,0.38000000,,5700.00000000000,0.1400,5836.00,1.070000,1.380000,2017,"Radial Velocity"
"HD 35759 b","HD 35759","b",1195.04080000,3.76000000,,82.46700000000,0.0400,6060.00,1.150000,,2016,"Radial Velocity"
"HD 35843 b","HD 35843","b",5.84000000,0.01837469,,9.89910000000,-0.2700,5666.00,0.940000,0.897000,2025,"Radial Velocity"
"HD 35843 c","HD 35843","c",11.32000000,0.03561670,2.54000000,46.96220000000,-0.2700,5666.00,0.940000,0.897000,2025,"Transit"
"HD 360 b","HD 360","b",238.37130525,0.75000000,,273.10000000000,-0.0600,4770.00,1.690000,10.860000,2021,"Radial Velocity"
"HD 36384 b","HD 36384","b",2097.66748620,6.60000000,,490.00000000000,-0.1600,3940.00,1.140000,38.400000,2023,"Radial Velocity"
"HD 37124 b","HD 37124","b",214.53525000,0.67500000,,154.37800000000,-0.4400,,0.850000,,2002,"Radial Velocity"
"HD 37124 c","HD 37124","c",207.22516000,0.65200000,,885.50000000000,-0.4400,,0.850000,,2002,"Radial Velocity"
"HD 37124 d","HD 37124","d",221.20968000,0.69600000,,1862.00000000000,-0.4400,,0.850000,,2005,"Radial Velocity"
"HD 37605 b","HD 37605","b",854.96270000,2.69000000,,55.01292000000,0.2700,5329.00,0.940000,0.910000,2004,"Radial Velocity"
"HD 37605 c","HD 37605","c",1013.87770000,3.19000000,,2720.00000000000,0.2700,5329.00,0.940000,0.910000,2012,"Radial Velocity"
"HD 3765 b","HD 3765","b",54.98431441,0.17300000,,1211.00000000000,0.1716,5049.80,0.851785,0.830610,2021,"Radial Velocity"
"HD 38283 b","HD 38283","b",127.13200000,0.40000000,,363.20001000000,-0.1800,5981.00,1.370000,1.490000,2010,"Radial Velocity"
"HD 38801 b","HD 38801","b",3082.31534000,9.69800000,,685.25000000000,0.2500,5338.00,1.207000,2.029000,2009,"Radial Velocity"
"HD 39091 b","HD 39091","b",4481.38053870,14.10000000,,2088.80000000000,0.0900,5998.00,1.070000,1.170000,2001,"Radial Velocity"
"HD 40307 b","HD 40307","b",4.00000000,0.01260000,,4.31230000000,-0.3100,4956.00,0.770000,,2009,"Radial Velocity"
"HD 40307 c","HD 40307","c",6.60000000,0.02080000,,9.61840000000,-0.3100,4956.00,0.770000,,2009,"Radial Velocity"
"HD 40307 d","HD 40307","d",9.50000000,0.02990000,,20.43200000000,-0.3100,4956.00,0.770000,,2009,"Radial Velocity"
"HD 40307 f","HD 40307","f",5.20000000,0.01640000,,51.76000000000,-0.3100,4956.00,0.770000,,2013,"Radial Velocity"
"HD 40307 g","HD 40307","g",7.10000000,0.02230000,,197.80000000000,-0.3100,4956.00,0.770000,,2013,"Radial Velocity"
"HD 40956 b","HD 40956","b",858.14100000,2.70000000,,578.60000000000,0.1400,4869.00,2.000000,8.560000,2017,"Radial Velocity"
"HD 40979 b","HD 40979","b",1484.26610000,4.67000000,,264.14999000000,0.2000,6165.00,1.450000,1.210000,2002,"Radial Velocity"
"HD 42012 b","HD 42012","b",508.52800000,1.60000000,,857.50000000000,-0.0900,5405.00,0.830000,0.820000,2017,"Radial Velocity"
"HD 4203 b","HD 4203","b",708.76090000,2.23000000,,431.88000000000,0.4000,5596.00,1.250000,1.420000,2001,"Radial Velocity"
"HD 4203 c","HD 4203","c",689.66000000,2.17000000,,6700.00000000000,0.3400,5582.00,0.990000,1.497950,2014,"Radial Velocity"
"HD 4208 b","HD 4208","b",257.44230000,0.81000000,,832.97000000000,-0.2800,5717.00,0.883000,0.846000,2001,"Radial Velocity"
"HD 42618 b","HD 42618","b",14.40000000,0.04530724,,149.61000000000,-0.0900,5727.00,1.015000,0.999000,2016,"Radial Velocity"
"HD 4308 b","HD 4308","b",15.89150000,0.05000000,,15.56000000000,-0.3500,5686.00,0.930000,1.020000,2005,"Radial Velocity"
"HD 43691 b","HD 43691","b",810.46650000,2.55000000,,36.99870000000,0.3300,6093.00,1.320000,1.600000,2007,"Radial Velocity"
"HD 45184 b","HD 45184","b",12.19000000,0.03840000,,5.88540000000,0.0400,5869.00,1.030000,,2019,"Radial Velocity"
"HD 45184 c","HD 45184","c",8.81000000,0.02770000,,13.13540000000,0.0400,5869.00,1.030000,,2019,"Radial Velocity"
"HD 45350 b","HD 45350","b",568.89000000,1.79000000,,963.60000000000,0.2300,5566.00,0.980000,1.264420,2004,"Radial Velocity"
"HD 45652 b","HD 45652","b",137.62039000,0.43300000,,44.07300000000,0.2600,5294.00,0.920000,0.940000,2008,"Radial Velocity"
"HD 46375 b","HD 46375","b",71.80000000,0.22600000,,3.02357300000,0.2400,5285.00,0.920000,,2000,"Radial Velocity"
"HD 47186 b","HD 47186","b",22.24810000,0.07000000,,4.08450000000,0.2400,5657.00,0.960000,1.080000,2008,"Radial Velocity"
"HD 4732 b","HD 4732","b",631.20721630,1.98600000,,371.74000000000,-0.0100,4898.00,1.390000,5.030000,2012,"Radial Velocity"
"HD 4732 c","HD 4732","c",1069.49258955,3.36500000,,3184.20000000000,-0.0100,4898.00,1.390000,5.030000,2012,"Radial Velocity"
"HD 47366 b","HD 47366","b",661.71874337,2.08200000,,360.08000000000,-0.0200,4866.00,1.810000,7.300000,2016,"Radial Velocity"
"HD 47366 c","HD 47366","c",483.73483545,1.52200000,,677.53000000000,-0.0200,4866.00,1.810000,7.300000,2016,"Radial Velocity"
"HD 4760 b","HD 4760","b",4417.83700000,13.90000000,,434.00000000000,-0.9100,4076.00,1.050000,42.400000,2021,"Radial Velocity"
"HD 48265 b","HD 48265","b",484.69075000,1.52500000,,778.51000000000,0.3000,5733.00,1.312000,1.901000,2008,"Radial Velocity"
"HD 48265 c","HD 48265","c",1414.33641115,4.45000000,,10418.00000000000,0.3900,5805.00,1.380000,,2026,"Radial Velocity"
"HD 48948 b","HD 48948","b",4.88000000,0.01535420,,7.34013000000,-0.2100,4593.00,0.686000,0.679000,2024,"Radial Velocity"
"HD 48948 c","HD 48948","c",7.27000000,0.02287398,,38.06000000000,-0.2100,4593.00,0.686000,0.679000,2024,"Radial Velocity"
"HD 48948 d","HD 48948","d",10.59000000,0.03331987,,151.92000000000,-0.2100,4593.00,0.686000,0.679000,2024,"Radial Velocity"
"HD 49674 b","HD 49674","b",31.78300000,0.10000000,,4.94737000000,0.3200,5602.00,1.030000,1.020000,2002,"Radial Velocity"
"HD 50499 b","HD 50499","b",519.96988000,1.63600000,,2447.10000000000,0.2600,6102.00,1.253000,1.351000,2005,"Radial Velocity"
"HD 50499 c","HD 50499","c",931.24190000,2.93000000,,8619.90000000000,0.3800,6099.00,1.310000,1.420000,2019,"Radial Velocity"
"HD 50554 b","HD 50554","b",1859.29618095,5.85000000,,1240.00000000000,0.0200,6050.00,1.100000,,2002,"Radial Velocity"
"HD 50554 c","HD 50554","c",5.30000000,0.01667566,1.31000000,5.96936200000,-0.0200,5968.00,1.040000,1.146000,2026,"Transit"
"HD 50554 d","HD 50554","d",10.40000000,0.03272206,1.41000000,28.06940000000,-0.0200,5968.00,1.040000,1.146000,2026,"Transit"
"HD 51608 b","HD 51608","b",12.77000000,0.04020000,,14.07260000000,-0.0700,5358.00,0.800000,,2019,"Radial Velocity"
"HD 51608 c","HD 51608","c",14.31000000,0.04500000,,95.94460000000,-0.0700,5358.00,0.800000,,2019,"Radial Velocity"
"HD 5278 b","HD 5278","b",7.80000000,0.02454154,2.45000000,14.33915600000,-0.1200,6203.00,1.126000,1.194000,2021,"Transit"
"HD 5278 c","HD 5278","c",18.40000000,0.05789287,,40.87000000000,-0.1200,6203.00,1.126000,1.194000,2021,"Radial Velocity"
"HD 55696 b","HD 55696","b",1230.00210000,3.87000000,,1827.00000000000,0.3700,6012.00,1.290000,1.520000,2018,"Radial Velocity"
"HD 5583 b","HD 5583","b",1837.05740000,5.78000000,,139.35000000000,-0.5000,4830.00,1.010000,9.090000,2016,"Radial Velocity"
"HD 5608 b","HD 5608","b",371.22357938,1.16800000,,768.70000000000,0.0400,4807.00,1.290000,5.430000,2012,"Radial Velocity"
"HD 564 b","HD 564","b",104.88000000,0.33000000,,492.30000000000,-0.2000,5902.00,0.961000,1.010000,2014,"Radial Velocity"
"HD 5891 b","HD 5891","b",2425.04290000,7.63000000,,177.11000000000,-0.3700,4673.00,1.930000,10.640000,2011,"Radial Velocity"
"HD 59686 A b","HD 59686 A","b",2199.38360000,6.92000000,,299.36000000000,0.1500,4658.00,1.900000,13.200000,2016,"Radial Velocity"
"HD 60292 b","HD 60292","b",2065.89500000,6.50000000,,495.40000000000,-0.1700,4348.00,1.700000,27.000000,2020,"Radial Velocity"
"HD 60532 b","HD 60532","b",336.89980000,1.06000000,,201.90000000000,-0.2600,6245.00,1.500000,2.570000,2008,"Radial Velocity"
"HD 60532 c","HD 60532","c",797.75330000,2.51000000,,600.10000000000,-0.2600,6245.00,1.500000,2.570000,2008,"Radial Velocity"
"HD 6061 b","HD 6061","b",10.00000000,0.03146352,2.42763557,5.25490000000,-0.0500,5934.00,1.026900,1.007200,2023,"Transit"
"HD 60779 b","HD 60779","b",14.19000000,0.04464673,3.24600000,29.98617500000,-0.1200,6081.00,1.050000,1.129000,2026,"Transit"
"HD 60779 c","HD 60779","c",28.30000000,0.08904176,,104.79000000000,-0.1200,6081.00,1.050000,1.129000,2026,"Radial Velocity"
"HD 62364 b","HD 62364","b",5965.63919939,18.77000000,,5138.00000000000,-0.1100,6255.00,1.157000,1.401000,2022,"Radial Velocity"
"HD 62509 b","HD 62509","b",731.00000000,2.30000000,,589.64000000000,0.1027,4892.63,,,2006,"Radial Velocity"
"HD 63433 b","HD 63433","b",21.75500000,0.06844888,2.14000000,7.10794750000,-0.0700,5553.00,0.956000,0.934000,2020,"Transit"
"HD 63433 c","HD 63433","c",15.53900000,0.04889116,2.69200000,20.54382810000,-0.0700,5553.00,0.956000,0.934000,2020,"Transit"
"HD 63454 b","HD 63454","b",79.45750000,0.25000000,,2.81805000000,0.1000,4812.00,0.420000,0.770000,2005,"Radial Velocity"
"HD 63765 b","HD 63765","b",168.44990000,0.53000000,,358.00000000000,-0.1600,5449.00,0.650000,0.830000,2011,"Radial Velocity"
"HD 63935 b","HD 63935","b",10.50000000,0.03303669,2.91575244,9.05880700000,0.1070,5513.00,0.940600,0.959800,2021,"Transit"
"HD 63935 c","HD 63935","c",11.10000000,0.03492451,3.06451296,21.40270000000,0.1070,5513.00,0.940600,0.959800,2021,"Radial Velocity"
"HD 64121 b","HD 64121","b",813.64072192,2.56000000,,623.00000000000,-0.2100,5078.00,1.640000,5.440000,2022,"Radial Velocity"
"HD 6434 b","HD 6434","b",155.73670000,0.49000000,,21.99800000000,-0.5500,5769.00,1.100000,1.120000,2003,"Radial Velocity"
"HD 66141 b","HD 66141","b",1906.90000000,6.00000000,,480.50000000000,-0.3230,4323.00,1.100000,21.400000,2012,"Radial Velocity"
"HD 67087 b","HD 67087","b",973.00000000,3.06000000,,352.20000000000,0.2500,6330.00,1.360000,1.550000,2015,"Radial Velocity"
"HD 67087 c","HD 67087","c",1540.00000000,4.85000000,,2374.00000000000,0.2500,6330.00,1.360000,1.550000,2015,"Radial Velocity"
"HD 68402 b","HD 68402","b",975.73810000,3.07000000,,1103.00000000000,0.2900,5950.00,1.120000,1.020000,2016,"Radial Velocity"
"HD 68475 b","HD 68475","b",1639.99458012,5.16000000,,7832.00000000000,0.0700,5022.00,0.830000,,2026,"Radial Velocity"
"HD 6860 b","HD 6860","b",8981.83078182,28.26000000,,663.87000000000,-0.0300,3802.00,2.490000,86.400000,2023,"Radial Velocity"
"HD 68988 b","HD 68988","b",626.12510000,1.97000000,,6.27711000000,0.3500,5932.00,1.280000,1.190000,2001,"Radial Velocity"
"HD 68988 c","HD 68988","c",4767.42610500,15.00000000,,16000.00000000000,0.3052,5883.41,1.171665,1.255733,2021,"Radial Velocity"
"HD 69123 b","HD 69123","b",966.19835728,3.04000000,,1193.30000000000,0.0500,4842.00,1.680000,7.720000,2022,"Radial Velocity"
"HD 69830 b","HD 69830","b",10.20000000,0.03210000,,8.66700000000,-0.0500,5385.00,0.860000,,2006,"Radial Velocity"
"HD 69830 c","HD 69830","c",11.80000000,0.03710000,,31.56000000000,-0.0500,5385.00,0.860000,,2006,"Radial Velocity"
"HD 69830 d","HD 69830","d",18.10000000,0.05700000,,197.00000000000,-0.0500,5385.00,0.860000,,2006,"Radial Velocity"
"HD 70573 b","HD 70573","b",1900.00000000,6.10000000,,851.80000000000,-0.1800,5737.00,1.000000,,2007,"Radial Velocity"
"HD 70642 b","HD 70642","b",633.43519000,1.99300000,,2124.54000000000,0.2200,5732.00,1.078000,0.984000,2003,"Radial Velocity"
"HD 715 b","HD 715","b",201.82103844,0.63500000,11.99360935,56.40000000000,0.0900,6070.00,1.600000,2.500000,2026,"Transit"
"HD 7199 b","HD 7199","b",85.81410000,0.27000000,,615.00000000000,0.3200,5371.00,0.770000,0.970000,2011,"Radial Velocity"
"HD 72659 b","HD 72659","b",906.12878836,2.85100000,,3549.00000000000,-0.0200,5929.00,1.033000,1.360000,2002,"Radial Velocity"
"HD 72659 c","HD 72659","c",6165.87109580,19.40000000,,35500.00000000000,-0.0200,5929.00,1.033000,1.360000,2022,"Radial Velocity"
"HD 73344 b","HD 73344","b",10.48000000,0.03297377,2.88400000,15.61100000000,0.1430,6252.60,1.200000,1.220000,2024,"Transit"
"HD 73344 c","HD 73344","c",118.54999581,0.37300000,,65.94000000000,0.1600,6148.00,1.190000,1.220000,2025,"Radial Velocity"
"HD 73344 d","HD 73344","d",810.46243785,2.55000000,,5823.00000000000,0.1600,6148.00,1.190000,1.220000,2025,"Radial Velocity"
"HD 73526 b","HD 73526","b",978.91640000,3.08000000,,188.30000000000,0.2200,5601.00,1.140000,1.530000,2002,"Radial Velocity"
"HD 73583 b","HD 73583","b",10.20000000,0.03209279,2.79000000,6.39804200000,0.0000,4511.00,0.730000,0.650000,2022,"Transit"
"HD 73583 c","HD 73583","c",9.70000000,0.03051961,2.39000000,18.87974000000,0.0000,4511.00,0.730000,0.650000,2022,"Transit"
"HD 74698 b","HD 74698","b",23.00000000,0.07000000,,15.01700000000,0.0700,5783.00,1.039000,1.333000,2023,"Radial Velocity"
"HD 74698 c","HD 74698","c",126.00000000,0.40000000,,3449.00000000000,0.0700,5783.00,1.039000,1.333000,2023,"Radial Velocity"
"HD 75289 b","HD 75289","b",155.73670000,0.49000000,,3.50927000000,0.2600,6117.00,1.290000,1.230000,1999,"Radial Velocity"
"HD 75898 b","HD 75898","b",810.46243785,2.55000000,,422.82000000000,0.2900,6122.00,1.295000,,2007,"Radial Velocity"
"HD 75898 c","HD 75898","c",2698.36317543,8.49000000,,6717.00000000000,0.2900,6122.00,1.295000,,2024,"Radial Velocity"
"HD 76700 b","HD 76700","b",66.74430000,0.21000000,,3.97097000000,0.3100,5644.00,0.990000,1.370000,2002,"Radial Velocity"
"HD 76920 b","HD 76920","b",994.80291391,3.13000000,,415.89100000000,-0.1900,4664.00,1.000000,8.330000,2017,"Radial Velocity"
"HD 77338 b","HD 77338","b",19.06980000,0.06000000,,5.73610000000,0.3200,5341.00,1.370000,0.970000,2012,"Radial Velocity"
"HD 77946 b","HD 77946","b",10.90000000,0.03429524,2.89646124,6.52736300000,0.2150,6007.00,1.197300,1.317400,2024,"Transit"
"HD 79181 b","HD 79181","b",203.41018048,0.64000000,,273.10000000000,-0.2800,4862.00,1.280000,11.060000,2021,"Radial Velocity"
"HD 7924 b","HD 7924","b",6.35660000,0.02000000,,5.39792000000,-0.2100,5131.00,0.650000,0.780000,2008,"Radial Velocity"
"HD 7924 c","HD 7924","c",7.86000000,0.02473020,,15.29900000000,-0.1500,5075.00,0.832000,0.782100,2015,"Radial Velocity"
"HD 7924 d","HD 7924","d",6.44000000,0.02026240,,24.45100000000,-0.1500,5075.00,0.832000,0.782100,2015,"Radial Velocity"
"HD 79498 b","HD 79498","b",425.89220000,1.34000000,,1807.00000000000,0.1800,5748.00,1.080000,1.050000,2011,"Radial Velocity"
"HD 80606 b","HD 80606","b",1323.46926959,4.16410000,11.56766808,111.43676500000,0.3500,5565.00,1.050000,1.050000,2001,"Radial Velocity"
"HD 80653 b","HD 80653","b",5.61000000,0.01765103,1.62100000,0.71957926000,0.2550,5959.00,1.150000,1.199000,2020,"Transit"
"HD 81040 b","HD 81040","b",2301.07766668,7.24000000,,1002.70000000000,-0.0400,,0.990000,,2005,"Radial Velocity"
"HD 81688 b","HD 81688","b",525.68818518,1.65400000,,183.93000000000,-0.3200,4797.00,1.070000,11.130000,2007,"Radial Velocity"
"HD 82886 b","HD 82886","b",740.54390000,2.33000000,,705.00000000000,-0.3100,4953.00,2.530000,5.260000,2011,"Radial Velocity"
"HD 82943 b","HD 82943","b",534.25000000,1.68100000,,441.47000000000,0.2600,5935.00,1.080000,1.182600,2003,"Radial Velocity"
"HD 82943 c","HD 82943","c",622.60300000,1.95900000,,220.07800000000,0.2600,5935.00,1.080000,1.182600,2003,"Radial Velocity"
"HD 83443 b","HD 83443","b",127.76701961,0.40200000,,2.98562800000,0.3400,5442.00,1.000000,0.940000,2002,"Radial Velocity"
"HD 83443 c","HD 83443","c",476.74261050,1.50000000,,8241.00000000000,0.3400,5442.00,1.000000,0.940000,2022,"Radial Velocity"
"HD 8535 b","HD 8535","b",216.12440000,0.68000000,,1313.00000000000,0.0600,6136.00,1.130000,1.190000,2010,"Radial Velocity"
"HD 85426 c","TOI-1774","c",10.30000000,0.03240742,,35.73000000000,-0.0200,5746.00,0.991000,1.130300,2026,"Radial Velocity"
"HD 8574 b","HD 8574","b",645.19490000,2.03000000,,227.00000000000,0.0100,6064.00,1.340000,1.380000,2002,"Radial Velocity"
"HD 86081 b","HD 86081","b",470.38840000,1.48000000,,2.13784310000,0.2200,5939.00,1.210000,1.460000,2006,"Radial Velocity"
"HD 86226 b","HD 86226","b",143.02350000,0.45000000,,1628.00000000000,0.0180,5863.00,1.019000,1.053000,2009,"Radial Velocity"
"HD 86226 c","HD 86226","c",7.25000000,0.02281094,2.16000000,3.98442000000,0.0180,5863.00,1.019000,1.053000,2020,"Transit"
"HD 86728 b","HD 86728","b",9.43000000,0.02967010,,31.15150000000,0.2000,5610.00,0.967000,1.237000,2025,"Radial Velocity"
"HD 86950 b","HD 86950","b",1144.18800000,3.60000000,,1270.00000000000,0.0400,4805.00,1.660000,8.800000,2016,"Radial Velocity"
